"id","givenName","familyName","middleName","unaccentedGivenName","unaccentedFamilyName","unaccentedMiddleName","nickName","honorificPrefix","honorificSuffix","honorificTitle","birthYear","deathYear","congresses"
"B000213","Joe","Barton","Linus","Joe","Barton","Linus",,,,,"1949",,"[{""position"":""Representative"",""congressNumber"":99,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""TX"",""parties"":[""Republican""]}]"
"B000220","Charles","Bass","Foster","Charles","Bass","Foster",,,,,"1952",,"[{""position"":""Representative"",""congressNumber"":105,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""NH"",""parties"":[""Republican""]}]"
"B000229","Herbert","Bateman","Harvell","Herbert","Bateman","Harvell",,,,,"1928","2000","[{""position"":""Representative"",""congressNumber"":98,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""VA"",""parties"":[""Republican""]}]"
"B000244","Robert","Bauman","Edmund","Robert","Bauman","Edmund",,,,,"1937",,"[{""position"":""Representative"",""congressNumber"":93,""stateName"":""MD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""MD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""MD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""MD"",""parties"":[""Republican""]}]"
"B000280","Robin","Beard","Leo","Robin","Beard","Leo",,,"Jr.",,"1939","2007","[{""position"":""Representative"",""congressNumber"":93,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""TN"",""parties"":[""Republican""]}]"
"B001240","Bob","Beauprez",,"Bob","Beauprez",,,,,,"1948",,"[{""position"":""Representative"",""congressNumber"":108,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""CO"",""parties"":[""Republican""]}]"
"B000330","Alphonzo","Bell",,"Alphonzo","Bell",,,,,,"1914","2004","[{""position"":""Representative"",""congressNumber"":87,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":88,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":89,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""CA"",""parties"":[""Republican""]}]"
"B000358","Cleveland","Benedict","Keith","Cleveland","Benedict","Keith",,,,,"1935",,"[{""position"":""Representative"",""congressNumber"":97,""stateName"":""WV"",""parties"":[""Republican""]}]"
"B001271","Dan","Benishek",,"Dan","Benishek",,,,,,"1952","2021","[{""position"":""Representative"",""congressNumber"":113,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""MI"",""parties"":[""Republican""]}]"
"B001280","Kerry","Bentivolio",,"Kerry","Bentivolio",,,,,,"1951",,"[{""position"":""Representative"",""congressNumber"":113,""stateName"":""MI"",""parties"":[""Republican""]}]"
"B000392","Helen","Bentley","Delich","Helen","Bentley","Delich",,,,,"1923","2016","[{""position"":""Representative"",""congressNumber"":99,""stateName"":""MD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""MD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""MD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""MD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""MD"",""parties"":[""Republican""]}]"
"B000403","Douglas","Bereuter","Kent","Douglas","Bereuter","Kent",,,,,"1939",,"[{""position"":""Representative"",""congressNumber"":98,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""NE"",""parties"":[""Republican""]}]"
"B001272","Rick","Berg",,"Rick","Berg",,,,,,"1959",,"[{""position"":""Representative"",""congressNumber"":112,""stateName"":""ND"",""parties"":[""Republican""]}]"
"B001301","John","Bergman",,"John","Bergman",,,,,,"1947",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""MI"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""MI"",""parties"":[""Republican""],""electionCirca"":false}]"
"B000422","Edwin","Bethune","Ruthvin","Edwin","Bethune","Ruthvin",,,"Jr.",,"1935",,"[{""position"":""Representative"",""congressNumber"":98,""stateName"":""AR"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""AR"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""AR"",""parties"":[""Republican""]}]"
"B000451","Edward","Biester","George","Edward","Biester","George",,,"Jr.",,"1931",,"[{""position"":""Representative"",""congressNumber"":90,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""PA"",""parties"":[""Republican""]}]"
"B001232","Judy","Biggert","Borg","Judy","Biggert","Borg",,,,,"1937",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""IL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""IL"",""parties"":[""Republican""]}]"
"B001302","Andrew","Biggs","S.","Andrew","Biggs","S.",,,,,"1958",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""AZ"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""AZ"",""parties"":[""Republican""],""electionCirca"":false}]"
"B000461","Brian","Bilbray","P.","Brian","Bilbray","P.",,,,,"1951",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""CA"",""parties"":[""Republican""],""electionDate"":""2006-06-06"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":111,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""CA"",""parties"":[""Republican""]}]"
"B001257","Gus","Bilirakis",,"Gus","Bilirakis",,,,,,"1963",,"[{""position"":""Representative"",""congressNumber"":110,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""FL"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""FL"",""parties"":[""Republican""],""electionCirca"":false}]"
"B000463","Michael","Bilirakis",,"Michael","Bilirakis",,,,,,"1930",,"[{""position"":""Representative"",""congressNumber"":98,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""FL"",""parties"":[""Republican""]}]"
