,year,state,previous_winner_age,incumbent,incumbency_count,avg_dem_margin_4,avg_total_votes_4,party_flips_4,dem_margin
2306,1992,MO,59.0,Democrat,8,0.3395736451697025,162546.75,0,0.361149351345556
2577,1994,MO,61.0,Democrat,9,0.33853286017649176,166847.0,0,0.317295947449852
2867,1996,MO,63.0,Democrat,10,0.33713171027210126,169277.25,0,0.434850367270429
3145,1998,MO,65.0,Democrat,11,0.3328220179671457,166691.25,0,0.495616381971599
3418,2000,MO,67.0,Democrat,12,0.402228012009359,171382.5,0,0.554670849335341
457,1978,MO,53.0,Democrat,1,0.0217832300724887,218379.0,0,0.128372970187384
755,1980,MO,55.0,Democrat,2,0.07507810012993635,200392.5,0,0.28899208223002
1024,1982,MO,57.0,Democrat,3,0.14638276082996424,210258.0,0,0.130957391289709
1285,1984,MO,59.0,Democrat,4,0.14252641844490044,202244.25,0,0.0427720709207632
2307,1992,MO,54.0,Democrat,0,0.11574402363080522,215898.25,0,-0.0289400404148562
2578,1994,MO,36.0,Republican,1,0.036260992969586174,234981.75,1,-0.374517443047186
2868,1996,MO,38.0,Republican,2,-0.09010771561463757,246771.5,1,-0.246374417635553
3146,1998,MO,40.0,Republican,3,-0.16239433775371662,246656.0,1,-0.423998639169894
3963,2004,MO,55.0,Republican,0,-0.35316015566563075,233972.75,0,-0.329444827095158
4249,2006,MO,57.0,Republican,0,-0.34189200167762374,263655.0,0,-0.252792036749097
4555,2008,MO,59.0,Republican,0,-0.34349640645600976,267485.75,0,-0.275036778429177
4886,2010,MO,61.0,Republican,0,-0.3062559412708305,308602.25,0,-0.39935956084172
5217,2012,MO,63.0,None,0,-0.314158300778788,312019.25,0,-0.236661856837568
5546,2014,MO,50.0,Republican,1,-0.2909625582143905,321807.25,0,-0.325649111036565
5845,2016,MO,52.0,Republican,2,-0.30917682678625746,307277.5,0,-0.216940823804267
6158,2018,MO,54.0,Republican,3,-0.29465283813003,315602.25,0,-0.0401688247119604
6460,2020,MO,56.0,Republican,4,-0.20485515409759011,343637.25,0,-0.0653808456535
6726,2022,MO,58.0,Republican,5,-0.1620349013015731,357250.75,0,-0.120910043600326
458,1978,MO,35.0,Democrat,1,0.273808733373171,180732.0,0,0.63783463346941
756,1980,MO,37.0,Democrat,2,0.45582168342129054,164589.0,0,0.552332044531449
1025,1982,MO,39.0,Democrat,3,0.4879918037913433,171195.66666666666,0,0.557417995430709
1801,1988,MO,45.0,Democrat,1,0.5317224266154386,167648.5,0,0.267723912089396
2049,1990,MO,47.0,Democrat,2,0.439194746270435,189779.0,0,0.135950041185372
2308,1992,MO,49.0,Democrat,3,0.3350992454339157,182829.0,0,0.318151860184996
3147,1998,MO,55.0,Democrat,1,0.23221204232679624,221271.25,0,0.140935156594618
3419,2000,MO,57.0,Democrat,2,0.20051485345310174,205102.25,0,0.186370064749042
3703,2002,MO,59.0,Democrat,3,0.21311985934401928,227997.25,0,0.205344987471144
3964,2004,MO,61.0,None,0,0.18491814116555622,212678.75,0,0.0788495718209727
4250,2006,MO,46.0,Democrat,1,0.15287494515894418,223882.25,0,0.348315754289534
4556,2008,MO,48.0,Democrat,2,0.20472009458267315,234661.25,0,0.371613222278299
4887,2010,MO,50.0,Democrat,3,0.2510308839649874,246421.25,0,0.0239035821894878
5218,2012,MO,52.0,None,0,0.20567053264457338,244277.0,0,-0.317925847769544
5547,2014,MO,60.0,Republican,1,0.10647667774694419,257706.0,1,-0.43134329173977
5846,2016,MO,62.0,Republican,2,-0.0884380837603818,249594.25,1,-0.416644933041536
6159,2018,MO,64.0,Republican,3,-0.28550262259034054,263976.0,1,-0.329274585315513
6461,2020,MO,66.0,Republican,4,-0.3737971644665908,294895.25,0,-0.418013289519527
6727,2022,MO,68.0,Republican,5,-0.3988190249040865,313127.5,0,-0.302218683919495
5219,2012,MO,50.0,Republican,1,-0.0556085219583203,215021.0,0,-0.259096729401979
5548,2014,MO,52.0,Republican,2,-0.15735262568014963,260189.0,0,-0.441800117733274
5847,2016,MO,54.0,Republican,3,-0.2521684563645244,228952.0,0,-0.417916176405816
6160,2018,MO,56.0,Republican,4,-0.29360538637484734,251178.5,0,-0.329143743927076
6462,2020,MO,58.0,Republican,5,-0.36198919186703626,268949.75,0,-0.389966050974547
459,1978,MO,60.0,Democrat,1,0.415237413806407,142557.0,0,0.460266666666667
757,1980,MO,62.0,Democrat,2,0.437752040236537,127528.5,0,0.402158391568625
1026,1982,MO,64.0,None,0,0.4258874906805663,137774.33333333334,0,0.180644407981662
1286,1984,MO,31.0,Democrat,1,0.36457672000584024,144011.5,0,0.350424822542482
1551,1986,MO,33.0,Democrat,2,0.348373572189859,164160.25,0,0.439481370663247
1802,1988,MO,35.0,Democrat,3,0.34317724818900397,171127.75,0,0.423210682237774
2050,1990,MO,37.0,Democrat,4,0.3484403208562913,183966.0,0,0.241762892207243
2309,1992,MO,39.0,Democrat,5,0.3637199419126865,172232.0,0,0.234904487766584
2579,1994,MO,41.0,None,0,0.33483985821871204,177588.0,0,0.131096101086693
2870,1996,MO,47.0,Democrat,1,0.2577435408245735,186873.25,0,0.400046596060691
3148,1998,MO,49.0,Democrat,2,0.25195251928030277,185975.0,0,0.360865039121529
3420,2000,MO,51.0,Democrat,3,0.2817280560088743,194252.0,0,0.412732857490111
3704,2002,MO,53.0,Democrat,4,0.326185148439756,189674.25,0,0.341188692656788
3965,2004,MO,55.0,None,0,0.37870829633227976,191019.0,0,0.134297477188085
4251,2006,MO,60.0,Democrat,1,0.3122710166141282,210802.0,0,0.330847242247257
4557,2008,MO,62.0,Democrat,2,0.30476656739556024,224729.5,0,0.287463081115481
4889,2010,MO,64.0,Democrat,3,0.27344912330190274,244767.0,0,0.0937456470260482
5220,2012,MO,66.0,Democrat,4,0.2115883618942178,245708.0,0,0.242343513036574
5549,2014,MO,68.0,Democrat,5,0.23859987085634007,255028.25,0,0.0686658531487861
5848,2016,MO,70.0,Democrat,6,0.17305452358172235,240958.75,0,0.21299560941956
6161,2018,MO,72.0,Democrat,7,0.1544376556577421,242989.25,0,0.267849381356669
6463,2020,MO,74.0,Democrat,8,0.19796358924039728,265347.75,0,0.207645272416748
6728,2022,MO,76.0,Democrat,9,0.1892890290854408,270516.5,0,0.252251931498558
460,1978,MO,48.0,Republican,1,-0.240403890415027,215504.0,0,-0.223588057361175
758,1980,MO,50.0,Republican,2,-0.231995973888101,193210.5,0,-0.355638290735896
1027,1982,MO,52.0,Republican,3,-0.27321007950403264,208311.0,0,-0.0101801702221731
1287,1984,MO,54.0,Republican,4,-0.20745260218356776,201468.25,0,-0.392124439106292
1552,1986,MO,56.0,Republican,5,-0.24538273935638402,206705.5,0,-0.339698887396555
3149,1998,MO,46.0,Republican,1,-0.27155336649098283,207439.5,0,-0.498550490292327
3422,2000,MO,48.0,Republican,2,-0.39364594650852125,205495.0,0,-0.510781696320221
3705,2002,MO,50.0,Republican,3,-0.4233102608120035,213335.5,0,-0.529739158903843
3966,2004,MO,52.0,Republican,4,-0.4708203286888255,219581.0,0,-0.426999415832303
4252,2006,MO,54.0,Republican,5,-0.49151769033717346,232724.0,0,-0.37831750408934
4558,2008,MO,56.0,Republican,6,-0.4614594437864267,247817.0,0,-0.412887951333114
4890,2010,MO,58.0,None,0,-0.43698600753965006,258369.75,0,-0.352257198340965
5221,2012,MO,55.0,Republican,1,-0.3926155173989305,261637.75,0,-0.347831412652327
5550,2014,MO,57.0,Republican,2,-0.3728235166039365,263544.5,0,-0.375138764074642
5849,2016,MO,59.0,Republican,3,-0.372028831600262,242995.0,0,-0.42288643886414
6162,2018,MO,61.0,Republican,4,-0.3745284534830185,245850.5,0,-0.375273611106247
6464,2020,MO,63.0,Republican,5,-0.38028255667433897,265095.0,0,-0.443229700166558
461,1978,MO,50.0,Democrat,1,0.374974683872978,192565.0,0,0.209249583380321
3423,2000,MO,48.0,Republican,1,0.10342433454606835,171960.0,1,-0.410780046869769
3706,2002,MO,50.0,Republican,2,-0.025126760807890988,186469.75,1,-0.454490663509659
3967,2004,MO,52.0,Republican,3,-0.23249309765355025,184786.0,1,-0.461236077746233
4253,2006,MO,54.0,Republican,4,-0.40011451293518874,211277.0,0,-0.461381895087521
4559,2008,MO,56.0,Republican,5,-0.4469721708032955,223783.0,0,-0.463967480153762
4891,2010,MO,58.0,Republican,6,-0.4602690291242938,234180.25,0,-0.390110127869491
5222,2012,MO,60.0,Republican,7,-0.44417389521425177,233941.75,0,-0.491060523464832
5551,2014,MO,62.0,None,0,-0.45163000664390146,240005.75,0,-0.465345714384342
5850,2016,MO,34.0,Republican,1,-0.45262096146810676,222786.75,0,-0.532963532476543
6163,2018,MO,36.0,Republican,2,-0.46986997454880197,229840.0,0,-0.491523599789387
6465,2020,MO,38.0,Republican,3,-0.495223342528776,248669.25,0,-0.564937787478574
6729,2022,MO,40.0,Republican,4,-0.5136926585322115,257302.75,0,-0.552574830356771
462,1978,MO,45.0,Democrat,1,0.118568752585514,215141.0,0,0.493880032050396
759,1980,MO,47.0,Democrat,2,0.306224392317955,198053.0,0,0.129060397108914
1028,1982,MO,49.0,Democrat,3,0.24716972724827468,212282.0,0,0.216252987681559
1288,1984,MO,51.0,Democrat,4,0.23944054235659576,200004.0,0,0.0577179829516278
1553,1986,MO,53.0,Democrat,5,0.2242278499481242,204640.75,0,0.149582711744582
1803,1988,MO,55.0,Democrat,6,0.13815351987167068,201127.25,0,0.358257345491388
2051,1990,MO,57.0,Democrat,7,0.1954527569672892,200162.25,0,0.150559051750474
2872,1996,MO,63.0,Democrat,0,0.17883009848251097,190801.25,0,-0.024433713965971
3151,1998,MO,38.0,Republican,1,0.1353259920548727,209389.75,1,-0.273475064789712
3424,2000,MO,40.0,Republican,2,-0.022607110515402304,196184.0,1,-0.214889136541173
3707,2002,MO,42.0,Republican,3,-0.11396915758831405,226378.75,1,-0.409861072225065
3968,2004,MO,44.0,Republican,4,-0.23066474688048028,229232.25,0,-0.31239737831273
4254,2006,MO,46.0,Republican,5,-0.30265566296717,242609.0,0,-0.262292653401564
4560,2008,MO,48.0,None,0,-0.299860060120133,255659.5,0,-0.0257176252520009
463,1978,MO,45.0,Democrat,1,0.441441934548082,182699.0,0,0.305996641090658
752,1980,MS,68.0,Democrat,1,0.364172572896352,84092.0,0,0.259584080791974
1022,1982,MS,70.0,Democrat,2,0.311878326844163,124826.5,0,0.417653543867136
1798,1988,MS,76.0,Democrat,1,0.342458122017198,113066.5,0,0.563420654510709
2046,1990,MS,78.0,Democrat,2,0.3922701424207872,136000.0,0,0.297364746427404
2305,1992,MS,80.0,Democrat,3,0.40171530882964473,111439.25,0,0.189193415959651
2575,1994,MS,82.0,None,0,0.3446002768527735,134474.25,0,-0.261153078398372
2864,1996,MS,43.0,Republican,1,0.197206434624848,143876.25,1,-0.376837560231914
3144,1998,MS,45.0,Republican,2,-0.03785811906080774,144850.25,1,-0.373549024450482
3415,2000,MS,47.0,Republican,3,-0.20558656178027923,152314.75,1,-0.419015214115588
3699,2002,MS,49.0,Republican,4,-0.357638719299089,152593.25,0,-0.493932133853212
4552,2008,MS,55.0,None,0,-0.40120294416393104,143725.0,0,0.107633935617985
5543,2014,MS,54.0,Republican,1,-0.2365550812678395,227151.75,2,-0.402562613182082
5841,2016,MS,56.0,None,0,-0.213712701100057,231805.0,2,-0.421856598783755
6155,2018,MS,50.0,Republican,1,-0.23959799973688523,268337.5,1,-0.347649097706582
6457,2020,MS,52.0,Republican,2,-0.353418758068027,243104.75,0,-0.374942532189486
6723,2022,MS,54.0,Republican,3,-0.3867527104654762,251094.5,0,-0.459486585140003
454,1978,MS,44.0,Democrat,1,0.276065696345577,117693.0,0,0.234969167523124
753,1980,MS,46.0,Democrat,2,0.2555174319343505,105550.5,0,0.391585760517799
2865,1996,MS,46.0,Democrat,1,0.265609455063236,116858.75,0,0.221975847311136
3700,2002,MS,52.0,Democrat,1,0.28126951529696825,147741.75,0,0.126559915802135
3962,2004,MS,54.0,Democrat,2,0.21501305411805224,152885.25,0,0.179122517376932
4248,2006,MS,56.0,Democrat,3,0.21983938449567422,189132.5,0,0.285486934647569
4553,2008,MS,58.0,Democrat,4,0.2357171563297825,186149.0,0,0.381004897763469
4883,2010,MS,60.0,Democrat,5,0.24304356639752625,217424.75,0,0.240410773379812
5215,2012,MS,62.0,Democrat,6,0.2715062807919455,219975.25,0,0.368685100178902
6724,2022,MS,72.0,Democrat,1,0.33095004777963527,264270.75,0,0.202038086463265
3701,2002,MS,37.0,Republican,1,-0.366784626273703,196075.5,0,-0.292998566211783
4884,2010,MS,52.0,Republican,1,-0.3193295267482712,237133.25,0,-0.371024698389686
5843,2016,MS,58.0,Republican,1,-0.334464768446282,228756.75,0,-0.371048231132461
6156,2018,MS,60.0,None,0,-0.3539771846764515,251276.25,0,-0.25838779956427
6459,2020,MS,48.0,Republican,1,-0.355886562509045,229745.25,0,-0.293354317441187
6725,2022,MS,50.0,Republican,2,-0.33646896727192027,266924.25,0,-0.414760470728946
5216,2012,MS,40.0,Republican,1,-0.18779468115854006,151959.0,0,-0.379336855831342
5545,2014,MS,42.0,Republican,2,-0.25164207271614075,189753.33333333334,0,-0.483528248491254
5844,2016,MS,44.0,Republican,3,-0.30961361665991904,178976.25,0,-0.401108071769669
6157,2018,MS,46.0,Republican,4,-0.3289005509633618,217917.75,0,-0.378674013187607
3152,1998,MT,50.0,Republican,1,-0.0969207562401194,386491.0,0,-0.0888263155123118
5223,2012,MT,55.0,None,0,-0.15587712146887808,349654.0,0,-0.109748548566812
5552,2014,MT,50.0,None,0,-0.14434497824336157,377342.25,0,-0.156514759148062
5851,2016,MT,53.0,Republican,1,-0.15924347897034719,368859.75,0,-0.161699000767388
6164,2018,MT,55.0,None,0,-0.17746165028411626,410973.75,0,-0.0477135188643623
519,1978,NC,63.0,Democrat,1,0.541929229277751,127906.0,0,0.602176741985094
1338,1984,NC,69.0,Democrat,1,0.5951108909874973,103289.33333333333,0,0.342475186917931
1596,1986,NC,71.0,Democrat,2,0.5319519649701057,123209.0,0,0.390814597737992
1844,1988,NC,73.0,Democrat,3,0.494173307085166,123991.0,0,0.303877596111357
2091,1990,NC,75.0,Democrat,4,0.41959852061673175,148118.5,0,0.29570636271257
2346,1992,NC,77.0,None,0,0.3332184358699625,164600.0,0,0.361339314510218
2620,1994,NC,58.0,Democrat,1,0.33793446776803426,161491.75,0,0.221376417585832
2916,1996,NC,60.0,Democrat,2,0.29557492272999425,156090.5,0,0.330995869664984
3191,1998,NC,62.0,Democrat,3,0.302354491118401,151686.75,0,0.25457801227681
3468,2000,NC,64.0,Democrat,4,0.292072403509461,144773.0,0,0.332528478448669
3743,2002,NC,66.0,None,0,0.28486969449407373,148731.5,0,0.293272434473567
5269,2012,NC,46.0,Republican,1,-0.0644248721775919,163799.0,0,-0.148802629364537
5585,2014,NC,48.0,Republican,2,-0.09255079123990693,210212.33333333334,0,-0.176530656480754
5892,2016,NC,50.0,None,0,-0.1135457575501187,209561.0,0,-0.134171601799435
6205,2018,NC,48.0,Republican,1,-0.11686662289041044,271870.5,0,-0.0561871019627448
1077,1982,NC,53.0,Democrat,1,0.370458687343479,118268.5,0,0.276805393491508
1339,1984,NC,55.0,Democrat,2,0.3392409227261553,114839.66666666667,0,0.282113628656075
2347,1992,NC,47.0,Democrat,1,0.277712094810709,132513.25,0,0.114960163947002
2622,1994,NC,49.0,Democrat,0,0.21496889568639752,147074.0,0,-0.0541981567825891
2917,1996,NC,51.0,Republican,0,0.13221800811787324,154447.75,1,-0.263421832062701
3192,1998,NC,53.0,Republican,0,-0.004165857061820766,162139.0,1,-0.250714980908887
3469,2000,NC,55.0,Republican,1,-0.11334370145179377,160147.75,1,-0.244298411208278
4298,2006,NC,61.0,Republican,1,-0.29310545337723026,189926.0,0,-0.372893631403602
4609,2008,NC,63.0,Republican,2,-0.3204734032124555,179408.75,0,-0.317993791864075
4941,2010,NC,65.0,Republican,3,-0.3372931059512525,222528.75,0,-0.472432688057078
5270,2012,NC,67.0,Republican,4,-0.3943266751634525,222164.75,0,-0.262216628749375
5586,2014,NC,69.0,Republican,5,-0.3563841850185325,238863.5,0,-0.356196831665832
5893,2016,NC,71.0,Republican,6,-0.35220998508408996,254018.5,0,-0.344024269310259
6757,2022,NC,57.0,Republican,1,-0.307529488037183,300433.75,0,-0.338058160370915
1078,1982,NC,55.0,Democrat,1,0.14049957846237532,166940.0,0,0.0400076852590819
1340,1984,NC,57.0,Democrat,0,0.10700228072794417,156401.33333333334,0,-0.0128246039206893
1597,1986,NC,45.0,Republican,0,0.0770455595657858,175275.5,1,0.113148444337146
1845,1988,NC,46.0,Democrat,1,0.0523217949382853,178676.25,2,0.160147419715188
2093,1990,NC,48.0,Democrat,2,0.07511973634768165,190071.25,2,0.161357510924489
2348,1992,NC,50.0,Democrat,3,0.10545719276403343,216254.5,1,0.31442887616826
2623,1994,NC,52.0,Democrat,0,0.18727056278627074,223441.0,0,-0.0078726892199234
2918,1996,NC,65.0,Republican,0,0.1570152793970034,220602.5,1,0.108326870196714
3193,1998,NC,56.0,Democrat,1,0.1440601420173849,234673.0,2,0.160304726312291
3470,2000,NC,58.0,Democrat,2,0.1437969458643354,230315.25,2,0.254367040590452
3744,2002,NC,60.0,Democrat,3,0.1287814869698834,245228.5,1,0.257228457295035
4013,2004,NC,62.0,Democrat,4,0.195056773598623,259215.75,0,0.28224013586588
4299,2006,NC,64.0,Democrat,5,0.2385350900159145,273090.25,0,0.299792282291938
4610,2008,NC,66.0,Democrat,6,0.2734069790108262,266418.5,0,0.266391548208474
4942,2010,NC,68.0,Democrat,7,0.27641310591533175,291268.75,0,0.14323552782601
5271,2012,NC,70.0,Democrat,8,0.2479148735480755,306656.75,0,0.489498830652682
5587,2014,NC,72.0,Democrat,9,0.299729547244776,308988.5,0,0.494937588515231
5894,2016,NC,74.0,Democrat,10,0.34851587380059923,316844.25,0,0.364356682236943
6206,2018,NC,76.0,Democrat,11,0.3730071573077165,314305.0,0,0.501383997885263
6506,2020,NC,78.0,Democrat,12,0.46254427482252974,328626.75,0,0.346599989062604
520,1978,NC,42.0,Democrat,1,0.0860827405754241,181918.0,0,0.083638598066788
819,1980,NC,44.0,Democrat,2,0.08486066932110606,154428.5,0,0.0217668070367144
1079,1982,NC,46.0,Democrat,3,0.0638293818929755,167622.66666666666,0,0.21211577479952
1341,1984,NC,48.0,Democrat,4,0.10090098011961163,161942.5,0,0.014933234764127
1598,1986,NC,50.0,Democrat,5,0.08311360366678736,170570.5,0,0.0823505833870897
1846,1988,NC,52.0,Democrat,6,0.08279159999686278,178753.5,0,0.0522527326046388
2094,1990,NC,54.0,Democrat,7,0.09041308138884388,182764.75,0,0.182108526648698
2349,1992,NC,56.0,Democrat,8,0.08291126935113838,194679.5,0,0.0716120788828716
2624,1994,NC,58.0,None,0,0.09708098038082452,195552.25,0,-0.145651806536655
2919,1996,NC,39.0,Republican,1,0.040080382899888356,192618.25,1,-0.2731433712964
3194,1998,NC,41.0,Republican,2,-0.04126864307537134,191228.5,1,-0.36188532322522
4014,2004,NC,47.0,None,0,-0.2961197936060727,180944.5,0,-0.176516851171103
4300,2006,NC,61.0,Republican,1,-0.3038360547646847,215165.0,0,-0.143145916444212
4611,2008,NC,63.0,Republican,2,-0.2713366910516377,206090.5,0,-0.167369686439926
4943,2010,NC,65.0,Republican,3,-0.22270778185531426,244094.0,0,-0.317708064720306
5272,2012,NC,67.0,Republican,4,-0.20118512969388674,248306.5,0,-0.150897630850208
5588,2014,NC,69.0,Republican,5,-0.19478032461366301,264401.5,0,-0.220396754464364
5895,2016,NC,71.0,Republican,6,-0.214093034118701,279414.75,0,-0.168033709129368
6207,2018,NC,73.0,Republican,7,-0.2142590397910615,286562.0,0,-0.14069582894948
6507,2020,NC,75.0,Republican,8,-0.170005980848355,303336.5,0,-0.36537203889973
6758,2022,NC,77.0,Republican,9,-0.2236245828607355,310459.5,0,-0.263053597936213
1599,1986,NC,53.0,Republican,1,-0.0131011673917751,203188.0,0,-0.0005464140711998
1847,1988,NC,55.0,Republican,2,-0.00682379073148745,173883.5,0,-0.249413000825551
2095,1990,NC,57.0,Republican,3,-0.08768686076284198,178103.0,0,-0.331796818990468
2350,1992,NC,59.0,Republican,4,-0.14871435031974847,180653.5,0,-0.415708062707045
4301,2006,NC,73.0,Republican,1,-0.4241733119228385,231950.0,0,-0.416554535122213
4612,2008,NC,75.0,Republican,2,-0.44536274095577477,223147.25,0,-0.339945618401229
4944,2010,NC,77.0,Republican,3,-0.42642212987932077,248114.5,0,-0.504165884510418
5273,2012,NC,79.0,Republican,4,-0.43091611373661304,243591.75,0,-0.218466028311797
521,1978,NC,37.0,Democrat,1,0.626036893832291,117418.0,0,0.397569037765805
820,1980,NC,39.0,Democrat,2,0.5118029657990479,97130.0,0,0.374854463883757
1080,1982,NC,41.0,Democrat,3,0.4661534651606176,107698.0,0,0.434501381562422
1343,1984,NC,43.0,Democrat,4,0.4582404442610687,104659.5,0,0.183153381006792
1600,1986,NC,45.0,Democrat,5,0.347519566054694,114250.5,0,0.284092565597668
1848,1988,NC,47.0,Democrat,6,0.31915044801265974,122480.0,0,0.345077407108186
3746,2002,NC,44.0,Democrat,1,0.2785461551022532,162988.25,0,0.444941491955144
4016,2004,NC,46.0,Democrat,2,0.3187583866916222,176568.25,0,0.463747535156979
4302,2006,NC,48.0,Democrat,3,0.34842591870382045,200123.0,0,0.455971963953655
4613,2008,NC,50.0,Democrat,4,0.44454361422015254,194253.5,0,0.376887056304039
4945,2010,NC,52.0,Democrat,5,0.43538701184245426,215805.25,0,0.0736227241679817
5274,2012,NC,54.0,Democrat,6,0.3425573198956637,227856.5,0,0.0019421742848997
5589,2014,NC,56.0,None,0,0.22710597967764384,250424.0,0,-0.23057418129391
5896,2016,NC,42.0,Republican,1,0.0554694433657526,270090.25,1,-0.21827635991326
6208,2018,NC,44.0,Republican,2,-0.09332141068857215,278803.0,1,-0.129556595245041
6508,2020,NC,46.0,Republican,3,-0.14411624054182784,295143.5,1,-0.206867070664115
6759,2022,NC,48.0,Republican,4,-0.1963185517790815,323831.5,0,-0.154167355568141
3472,2000,NC,53.0,Republican,1,-0.0256624528989911,131632.0,0,-0.111414459804919
4946,2010,NC,57.0,Democrat,1,-0.03508085587975102,210519.25,1,0.0966430931719218
